Log file open, 04/28/23 19:44:53
[2023.04.29-01.22.29:236][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:236][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:236][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:236][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:236][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:236][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:236][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:236][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:236][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:236][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:236][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:236][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:236][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:236][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:236][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:236][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:236][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:236][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:236][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:236][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:236][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:236][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:236][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:236][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:236][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:236][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:236][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:237][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:238][421]LogTemp: Warning: Unexpected extra arguments on vt keyword
